,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
289,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
290,0.024347,0.015377,0.002563,0.0,0.0,0.0,0.0,0.002563,0.015377,0.01922
291,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
292,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
293,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.020501
294,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
295,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
296,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
297,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
298,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
299,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
300,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
301,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
302,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
303,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
304,0.024347,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
305,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.003845,0.014096,0.016657
306,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
307,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
308,0.023065,0.014096,0.002563,0.0,0.0,0.0,0.0,0.003845,0.012814,0.01922
309,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
310,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
311,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
312,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.020501
313,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
314,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
315,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
316,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
317,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
318,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
319,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.002563,0.012814,0.017939
320,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
321,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
322,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
323,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.015376
324,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
325,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
326,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
327,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
328,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
329,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
330,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
331,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
332,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
333,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
334,0.025628,0.012814,0.003845,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
335,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
336,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
337,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.017939
338,0.025628,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
339,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
340,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
341,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.016658,0.01922
342,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
343,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
344,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.021783
345,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.003845,0.014096,0.017939
346,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
347,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
348,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.020501
349,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
350,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
351,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
352,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
353,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
354,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.021783
355,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
356,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
357,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
358,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
359,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
360,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.021783
361,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
362,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
363,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.011533,0.017939
364,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
365,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
366,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
367,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
368,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
369,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
370,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
371,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
372,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
373,0.021784,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
374,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
375,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
376,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
377,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
378,0.024347,0.012814,0.002563,0.0,0.0,0.001281,0.0,0.001282,0.014096,0.01922
379,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
380,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
381,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
382,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.01794,0.017939
383,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
384,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
385,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.016658,0.01922
386,0.02691,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
387,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
388,0.021784,0.010251,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
389,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
390,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
391,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
392,0.025628,0.014096,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.020501
393,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
394,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
395,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
396,0.025628,0.012814,0.002563,0.0,0.0,0.0,0.0,0.002563,0.014096,0.021783
397,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
398,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
399,0.025628,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
400,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.020501
401,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
402,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
403,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
404,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.003845,0.014096,0.01922
405,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
406,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
407,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
408,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
409,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
410,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
411,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.020501
412,0.024347,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
413,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
414,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
415,0.025628,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
416,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
417,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
418,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
419,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.016657
420,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
421,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
422,0.024347,0.014096,0.003845,0.0,0.0,0.0,0.0,0.002563,0.012814,0.01922
423,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
424,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
425,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
426,0.021784,0.014096,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
427,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
428,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
429,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
430,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
431,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
432,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
433,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
434,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.003845,0.014096,0.016657
435,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
436,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.020501
437,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
438,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
439,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
440,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.016658,0.01922
441,0.025628,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
442,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
443,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
444,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
445,0.02691,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
446,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
447,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.01922
448,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
449,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
450,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
451,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
452,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
453,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
454,0.025628,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
455,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
456,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.016657
457,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
458,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
459,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
460,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
461,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.015377,0.016657
462,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
463,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
464,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
465,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.016657
466,0.024347,0.011533,0.002563,0.0,0.0,0.001281,0.0,0.003845,0.012814,0.017939
467,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
468,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
469,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
470,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.016657
471,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
472,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
473,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
474,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
475,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
476,0.021784,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
477,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
478,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
479,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.016657
480,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
481,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
482,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
483,0.020503,0.00897,0.0,0.0,0.0,0.0,0.0,0.0,0.010251,0.017939
484,0.025628,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
485,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.002563,0.014096,0.017939
486,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
487,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
488,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
489,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
490,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
491,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
492,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
493,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
494,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
495,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
496,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
497,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.020501
498,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
499,0.024347,0.010251,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
500,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
501,0.024347,0.010251,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
502,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
503,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
504,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
505,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
506,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
507,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
508,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
509,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
510,0.024347,0.011533,0.003845,0.0,0.0,0.001281,0.0,0.002563,0.012814,0.01922
511,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
512,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
513,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.002563,0.012814,0.017939
514,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
515,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.020501
516,0.023065,0.010251,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
517,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
518,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
519,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
520,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.002563,0.014096,0.017939
521,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
522,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.020501
523,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
524,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.020501
525,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
526,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
527,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
528,0.023065,0.014096,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.021783
529,0.021784,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.016657
530,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
531,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
532,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
533,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
534,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
535,0.023065,0.014096,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
536,0.021784,0.011533,0.003845,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
537,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.015377,0.017939
538,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
539,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
540,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
541,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
542,0.024347,0.014096,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
543,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
544,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
545,0.025628,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
546,0.024347,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
547,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.016658,0.01922
548,0.023065,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
549,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
550,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
551,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
552,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
553,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
554,0.023065,0.012814,0.002563,0.0,0.0,0.0,0.0,0.002563,0.014096,0.01922
555,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
556,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.017939
557,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.020501
558,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
559,0.023065,0.012814,0.0,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
560,0.021784,0.011533,0.0,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
561,0.023065,0.011533,0.0,0.0,0.0,0.0,0.0,0.0,0.011533,0.017939
562,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
563,0.020503,0.00897,0.0,0.0,0.0,0.0,0.0,0.0,0.011533,0.016657
564,0.021784,0.012814,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
565,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.020501
566,0.024347,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
567,0.024347,0.010251,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
568,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
569,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
570,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.002563,0.014096,0.017939
571,0.021784,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
572,0.024347,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
573,0.020503,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.019221,0.020501
574,0.023065,0.011533,0.002563,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
575,0.024347,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.01922
576,0.024347,0.012814,0.002563,0.0,0.0,0.0,0.0,0.0,0.015377,0.01922
577,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.01922
578,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
579,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.014096,0.017939
580,0.023065,0.010251,0.001282,0.0,0.0,0.0,0.0,0.0,0.012814,0.017939
581,0.023065,0.011533,0.001282,0.0,0.0,0.0,0.0,0.0,0.014096,0.01922
582,0.024347,0.012814,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.017939
583,0.025628,0.010251,0.001282,0.0,0.0,0.0,0.0,0.001282,0.011533,0.017939
584,0.021784,0.011533,0.001282,0.0,0.0,0.0,0.0,0.001282,0.012814,0.01922
